timestamp,cattle_id,temperature,heartRate,humidity,distance,hour,day_of_week,is_anomaly,anomaly_type,heart_rate
2024-01-30T13:30:00,COW_003,39.01,70.2,57.7,6.9,13,1,0,normal,
2024-01-30T13:40:00,COW_003,39.04,69.8,55.5,16.3,13,1,0,normal,
2024-01-30T13:50:00,COW_003,39.06,71.5,49.8,92.2,13,1,0,normal,
2024-01-30T14:00:00,COW_003,39.45,71.8,58.2,1.2,14,1,0,normal,
2024-01-30T14:10:00,COW_003,39.41,67.8,54.3,74.1,14,1,0,normal,
2024-01-30T14:20:00,COW_003,39.12,73.4,58.5,2.1,14,1,0,normal,
2024-01-30T14:30:00,COW_003,39.26,67.8,52.4,108.7,14,1,0,normal,
2024-01-30T14:40:00,COW_003,39.0,69.1,53.8,34.3,14,1,0,normal,
2024-01-30T14:50:00,COW_003,39.26,78.8,56.1,30.3,14,1,0,normal,
2024-01-30T15:00:00,COW_003,39.43,70.2,60.6,14.4,15,1,0,normal,
2024-01-30T15:10:00,COW_003,39.2,68.9,57.9,2.8,15,1,0,normal,
2024-01-30T15:20:00,COW_003,39.24,73.1,61.5,61.8,15,1,0,normal,
2024-01-30T15:30:00,COW_003,39.02,73.0,59.4,27.4,15,1,0,normal,
2024-01-30T15:40:00,COW_003,39.23,73.5,60.0,8.3,15,1,0,normal,
2024-01-30T15:50:00,COW_003,39.22,70.0,61.3,86.8,15,1,0,normal,
2024-01-30T16:00:00,COW_003,38.99,66.4,58.3,33.3,16,1,0,normal,
2024-01-30T16:10:00,COW_003,39.23,69.4,60.5,10.0,16,1,0,normal,
2024-01-30T16:20:00,COW_003,38.86,76.4,52.0,5.7,16,1,0,normal,
2024-01-30T16:30:00,COW_003,39.2,71.6,59.6,51.9,16,1,0,normal,
2024-01-30T16:40:00,COW_003,39.44,67.0,56.7,3.4,16,1,0,normal,
2024-01-30T16:50:00,COW_003,38.85,64.3,59.2,52.1,16,1,0,normal,
2024-01-30T17:00:00,COW_003,39.13,75.3,57.0,6.2,17,1,0,normal,
2024-01-30T17:10:00,COW_003,39.29,33.7,58.6,12.1,17,1,1,bradycardia,
2024-01-30T17:20:00,COW_003,39.15,67.2,61.5,4.4,17,1,0,normal,
2024-01-30T17:30:00,COW_003,39.13,66.7,60.1,3.5,17,1,0,normal,
2024-01-30T17:40:00,COW_003,39.03,72.3,56.4,23.2,17,1,0,normal,
2024-01-30T17:50:00,COW_003,39.0,69.2,55.1,37.8,17,1,0,normal,
2024-01-30T18:00:00,COW_003,38.81,71.7,57.9,57.7,18,1,0,normal,
2024-01-30T18:10:00,COW_003,39.14,58.5,58.7,34.3,18,1,0,normal,
2024-01-30T18:20:00,COW_003,38.95,69.4,60.4,0.2,18,1,0,normal,
2024-01-30T18:30:00,COW_003,38.91,63.6,60.5,120.0,18,1,0,normal,
2024-01-30T18:40:00,COW_003,38.94,71.6,59.8,36.5,18,1,0,normal,
2024-01-30T18:50:00,COW_003,39.2,68.2,63.8,3.1,18,1,0,normal,
2024-01-30T19:00:00,COW_003,38.92,60.9,63.3,19.1,19,1,0,normal,
2024-01-30T19:10:00,COW_003,38.83,68.3,64.9,1.2,19,1,0,normal,
2024-01-30T19:20:00,COW_003,39.01,63.2,65.2,17.3,19,1,0,normal,
2024-01-30T19:30:00,COW_003,39.03,63.8,66.7,22.6,19,1,0,normal,
2024-01-30T19:40:00,COW_003,38.86,57.2,63.9,22.5,19,1,0,normal,
2024-01-30T19:50:00,COW_003,38.88,62.7,65.3,59.0,19,1,0,normal,
2024-01-30T20:00:00,COW_003,38.61,62.5,61.5,14.3,20,1,0,normal,
2024-01-30T20:10:00,COW_003,38.82,66.0,67.8,80.5,20,1,0,normal,
2024-01-30T20:20:00,COW_003,38.72,65.8,66.9,30.9,20,1,0,normal,
2024-01-30T20:30:00,COW_003,39.0,60.3,62.6,70.6,20,1,0,normal,
2024-01-30T20:40:00,COW_003,39.06,57.8,65.2,3.2,20,1,0,normal,
2024-01-30T20:50:00,COW_003,38.94,61.3,63.7,70.8,20,1,0,normal,
2024-01-30T21:00:00,COW_003,38.76,49.4,66.6,0.5,21,1,0,normal,
2024-01-30T21:10:00,COW_003,38.74,61.1,68.9,0.4,21,1,0,normal,
2024-01-30T21:20:00,COW_003,38.74,58.8,67.9,2.5,21,1,0,normal,
2024-01-30T21:30:00,COW_003,38.7,54.3,63.7,6.0,21,1,0,normal,
2024-01-30T21:40:00,COW_003,38.87,55.3,68.3,7.6,21,1,0,normal,
2024-01-30T21:50:00,COW_003,38.88,54.5,64.7,47.2,21,1,0,normal,
2024-01-30T22:00:00,COW_003,38.56,47.2,73.6,3.3,22,1,0,normal,
2024-01-30T22:10:00,COW_003,38.46,54.7,69.2,2.3,22,1,0,normal,
2024-01-30T22:20:00,COW_003,38.38,49.2,65.8,8.0,22,1,0,normal,
2024-01-30T22:30:00,COW_003,38.46,56.2,78.0,12.9,22,1,0,normal,
2024-01-30T22:40:00,COW_003,38.56,52.9,62.4,1.5,22,1,0,normal,
2024-01-30T22:50:00,COW_003,38.63,53.8,74.9,1.8,22,1,0,normal,
2024-01-30T23:00:00,COW_003,38.65,47.7,67.5,27.0,23,1,0,normal,
2024-01-30T23:10:00,COW_003,38.42,49.2,75.7,11.2,23,1,0,normal,
2024-01-30T23:20:00,COW_003,38.43,51.8,73.6,6.4,23,1,0,normal,
2024-01-30T23:30:00,COW_003,38.61,52.6,72.3,0.4,23,1,0,normal,
2024-01-30T23:40:00,COW_003,38.67,55.9,75.1,0.3,23,1,0,normal,
2024-01-30T23:50:00,COW_003,38.85,46.2,72.9,3.2,23,1,0,normal,
2024-01-31T00:00:00,COW_003,38.39,47.5,68.8,20.3,0,2,0,normal,
2024-01-31T00:10:00,COW_003,38.49,52.3,68.3,1.4,0,2,0,normal,
2024-01-31T00:20:00,COW_003,38.35,55.5,65.3,4.1,0,2,0,normal,
2024-01-31T00:30:00,COW_003,38.37,47.1,73.8,7.5,0,2,0,normal,
2024-01-31T00:40:00,COW_003,38.65,53.7,77.0,7.0,0,2,0,normal,
2024-01-31T00:50:00,COW_003,38.65,50.5,73.6,3.5,0,2,0,normal,
2024-01-31T01:00:00,COW_003,38.32,47.5,71.5,9.1,1,2,0,normal,
2024-01-31T01:10:00,COW_003,38.33,48.6,78.0,27.5,1,2,0,normal,
2024-01-31T01:20:00,COW_003,38.16,48.1,76.7,11.9,1,2,0,normal,
2024-01-31T01:30:00,COW_003,38.34,51.6,71.2,5.4,1,2,0,normal,
2024-01-31T01:40:00,COW_003,38.28,49.2,73.7,20.8,1,2,0,normal,
2024-01-31T01:50:00,COW_003,38.4,48.4,73.4,13.6,1,2,0,normal,
2024-01-31T02:00:00,COW_003,38.5,47.7,72.9,2.9,2,2,0,normal,
2024-01-31T02:10:00,COW_003,38.45,50.3,70.0,0.3,2,2,0,normal,
2024-01-31T02:20:00,COW_003,42.4,125.2,94.2,4.2,2,2,1,heatstroke,
2024-01-31T02:30:00,COW_003,38.39,46.4,69.1,10.3,2,2,0,normal,
2024-01-31T02:40:00,COW_003,38.7,46.3,77.7,1.4,2,2,0,normal,
2024-01-31T02:50:00,COW_003,38.59,39.1,75.1,0.9,2,2,0,normal,
2024-01-31T03:00:00,COW_003,38.47,44.9,67.8,2.6,3,2,0,normal,
2024-01-31T03:10:00,COW_003,38.41,49.4,68.2,0.5,3,2,0,normal,
2024-01-31T03:20:00,COW_003,38.51,54.2,68.8,6.1,3,2,0,normal,
2024-01-31T03:30:00,COW_003,38.33,52.3,70.1,5.6,3,2,0,normal,
2024-01-31T03:40:00,COW_003,38.43,46.4,71.3,5.2,3,2,0,normal,
2024-01-31T03:50:00,COW_003,38.2,49.8,76.7,3.3,3,2,0,normal,
2024-01-31T04:00:00,COW_003,38.29,51.8,70.5,6.5,4,2,0,normal,
2024-01-31T04:10:00,COW_003,38.53,47.1,68.8,4.4,4,2,0,normal,
2024-01-31T04:20:00,COW_003,38.54,48.9,70.1,5.8,4,2,0,normal,
2024-01-31T04:30:00,COW_003,38.37,49.6,73.9,25.6,4,2,0,normal,
2024-01-31T04:40:00,COW_003,38.6,44.0,67.5,8.7,4,2,0,normal,
2024-01-31T04:50:00,COW_003,38.53,51.7,74.7,10.4,4,2,0,normal,
2024-01-31T05:00:00,COW_003,38.56,43.8,70.3,13.5,5,2,0,normal,
2024-01-31T05:10:00,COW_003,38.46,50.3,73.5,3.5,5,2,0,normal,
2024-01-31T05:20:00,COW_003,38.16,58.2,72.3,19.2,5,2,0,normal,
2024-01-31T05:30:00,COW_003,39.59,106.3,68.2,6.5,5,2,1,tachycardia,
2024-01-31T05:40:00,COW_003,42.16,127.7,90.3,4.5,5,2,1,heatstroke,
2024-01-31T05:50:00,COW_003,38.6,47.5,70.2,7.6,5,2,0,normal,
2024-01-31T06:00:00,COW_003,38.77,51.8,66.1,48.6,6,2,0,normal,
2024-01-31T06:10:00,COW_003,38.62,50.9,64.0,52.3,6,2,0,normal,
2024-01-31T06:20:00,COW_003,38.46,56.4,69.2,16.7,6,2,0,normal,
2024-01-31T06:30:00,COW_003,38.5,54.3,67.9,12.9,6,2,0,normal,
2024-01-31T06:40:00,COW_003,38.46,52.1,69.3,22.2,6,2,0,normal,
2024-01-31T06:50:00,COW_003,38.75,49.9,72.5,60.5,6,2,0,normal,
2024-01-31T07:00:00,COW_003,40.09,111.2,62.1,35.1,7,2,1,tachycardia,
2024-01-31T07:10:00,COW_003,38.84,56.1,64.8,16.3,7,2,0,normal,
2024-01-31T07:20:00,COW_003,38.42,58.2,64.2,26.7,7,2,0,normal,
2024-01-31T07:30:00,COW_003,38.91,54.4,65.5,120.0,7,2,0,normal,
2024-01-31T07:40:00,COW_003,38.39,65.4,63.4,60.4,7,2,0,normal,
2024-01-31T07:50:00,COW_003,38.79,58.0,62.2,4.8,7,2,0,normal,
2024-01-31T08:00:00,COW_003,38.71,70.7,62.1,0.3,8,2,0,normal,
2024-01-31T08:10:00,COW_003,38.63,60.3,63.9,44.4,8,2,0,normal,
2024-01-31T08:20:00,COW_003,38.68,60.4,65.4,9.5,8,2,0,normal,
2024-01-31T08:30:00,COW_003,38.84,57.0,66.0,52.9,8,2,0,normal,
2024-01-31T08:40:00,COW_003,38.42,57.9,63.4,0.4,8,2,0,normal,
2024-01-31T08:50:00,COW_003,38.92,62.5,68.8,52.5,8,2,0,normal,
2024-01-31T09:00:00,COW_003,38.58,71.4,66.2,2.1,9,2,0,normal,
2024-01-31T09:10:00,COW_003,38.89,65.9,63.6,28.2,9,2,0,normal,
2024-01-31T09:20:00,COW_003,39.12,55.5,61.8,31.4,9,2,0,normal,
2024-01-31T09:30:00,COW_003,38.96,59.3,54.6,19.6,9,2,0,normal,
2024-01-31T09:40:00,COW_003,39.0,72.1,63.9,48.5,9,2,0,normal,
2024-01-31T09:50:00,COW_003,38.99,63.6,64.1,21.2,9,2,0,normal,
2024-01-31T10:00:00,COW_003,39.26,69.4,53.5,24.5,10,2,0,normal,
2024-01-31T10:10:00,COW_003,39.02,64.2,58.2,3.2,10,2,0,normal,
2024-01-31T10:20:00,COW_003,38.94,67.6,56.6,13.3,10,2,0,normal,
2024-01-31T10:30:00,COW_003,38.73,67.5,62.5,47.6,10,2,0,normal,
2024-01-31T10:40:00,COW_003,38.9,63.7,59.1,22.8,10,2,0,normal,
2024-01-31T10:50:00,COW_003,38.79,64.9,56.1,7.1,10,2,0,normal,
2024-01-31T11:00:00,COW_003,38.95,64.9,58.4,33.4,11,2,0,normal,
2024-01-31T11:10:00,COW_003,39.34,66.4,59.9,55.4,11,2,0,normal,
2024-01-31T11:20:00,COW_003,39.1,61.2,62.8,9.1,11,2,0,normal,
2024-01-31T11:30:00,COW_003,38.98,68.1,60.7,43.5,11,2,0,normal,
2024-01-31T11:40:00,COW_003,39.28,71.5,52.9,6.9,11,2,0,normal,
2024-01-31T11:50:00,COW_003,39.22,65.6,59.4,2.1,11,2,0,normal,
2024-01-31T12:00:00,COW_003,39.08,79.9,52.0,54.7,12,2,0,normal,
2024-01-31T12:10:00,COW_003,39.16,71.9,54.1,68.9,12,2,0,normal,
2024-01-31T12:20:00,COW_003,39.29,66.4,57.7,7.9,12,2,0,normal,
2024-01-31T12:30:00,COW_003,39.4,73.9,56.2,7.5,12,2,0,normal,
2024-01-31T12:40:00,COW_003,39.15,73.2,55.8,10.4,12,2,0,normal,
2024-01-31T12:50:00,COW_003,38.92,66.5,57.2,60.6,12,2,0,normal,
2024-01-31T13:00:00,COW_003,39.2,72.7,55.5,2.3,13,2,0,normal,
2024-01-31T13:10:00,COW_003,39.29,76.2,58.6,62.9,13,2,0,normal,
2024-01-31T13:20:00,COW_003,39.53,74.0,60.5,41.9,13,2,0,normal,
2024-01-31T13:30:00,COW_003,39.12,69.2,54.7,5.8,13,2,0,normal,
2024-01-31T13:40:00,COW_003,38.97,71.7,56.4,10.8,13,2,0,normal,
2024-01-31T13:50:00,COW_003,39.14,65.1,58.7,120.0,13,2,0,normal,
2024-01-31T14:00:00,COW_003,39.0,72.9,58.3,7.1,14,2,0,normal,
2024-01-31T14:10:00,COW_003,39.32,72.0,61.0,43.3,14,2,0,normal,
2024-01-31T14:20:00,COW_003,39.21,67.4,55.0,7.2,14,2,0,normal,
2024-01-31T14:30:00,COW_003,39.38,77.5,61.0,8.0,14,2,0,normal,
2024-01-31T14:40:00,COW_003,39.12,78.2,66.7,51.9,14,2,0,normal,
2024-01-31T14:50:00,COW_003,39.23,70.2,58.1,12.7,14,2,0,normal,
2024-01-31T15:00:00,COW_003,38.91,74.7,56.5,8.6,15,2,0,normal,
2024-01-31T15:10:00,COW_003,39.03,69.8,54.9,12.5,15,2,0,normal,
2024-01-31T15:20:00,COW_003,40.08,128.2,54.5,59.7,15,2,1,tachycardia,
2024-01-31T15:30:00,COW_003,39.11,71.6,57.1,20.0,15,2,0,normal,
2024-01-31T15:40:00,COW_003,39.03,78.0,60.0,6.4,15,2,0,normal,
2024-01-31T15:50:00,COW_003,39.19,72.7,55.9,47.5,15,2,0,normal,
2024-01-31T16:00:00,COW_003,38.92,64.7,56.0,30.5,16,2,0,normal,
2024-01-31T16:10:00,COW_003,39.12,72.1,57.3,57.4,16,2,0,normal,
2024-01-31T16:20:00,COW_003,39.19,74.5,56.0,21.3,16,2,0,normal,
2024-01-31T16:30:00,COW_003,39.0,65.2,59.9,8.1,16,2,0,normal,
2024-01-31T16:40:00,COW_003,41.59,73.5,57.0,22.3,16,2,1,fever,109.9
2024-01-31T16:50:00,COW_003,39.31,68.1,65.3,12.3,16,2,0,normal,
2024-01-31T17:00:00,COW_003,39.13,70.0,56.6,0.2,17,2,0,normal,
2024-01-31T17:10:00,COW_003,39.04,63.9,61.3,35.3,17,2,0,normal,
2024-01-31T17:20:00,COW_003,39.19,67.3,65.4,21.6,17,2,0,normal,
2024-01-31T17:30:00,COW_003,39.03,69.5,61.1,36.0,17,2,0,normal,
2024-01-31T17:40:00,COW_003,39.1,68.6,62.7,3.0,17,2,0,normal,
2024-01-31T17:50:00,COW_003,39.2,70.0,63.1,14.4,17,2,0,normal,
2024-01-31T18:00:00,COW_003,39.28,70.8,59.7,44.7,18,2,0,normal,
2024-01-31T18:10:00,COW_003,38.76,68.3,59.6,2.8,18,2,0,normal,
2024-01-31T18:20:00,COW_003,38.72,71.0,66.3,16.7,18,2,0,normal,
2024-01-31T18:30:00,COW_003,39.06,68.8,59.1,108.3,18,2,0,normal,
2024-01-31T18:40:00,COW_003,38.93,68.3,64.7,102.3,18,2,0,normal,
2024-01-31T18:50:00,COW_003,38.9,62.7,56.5,0.8,18,2,0,normal,
2024-01-31T19:00:00,COW_003,38.77,63.1,63.4,14.8,19,2,0,normal,
2024-01-31T19:10:00,COW_003,38.87,63.7,63.8,12.2,19,2,0,normal,
2024-01-31T19:20:00,COW_003,39.02,64.7,68.4,8.6,19,2,0,normal,
2024-01-31T19:30:00,COW_003,38.62,69.0,57.4,33.5,19,2,0,normal,
2024-01-31T19:40:00,COW_003,38.94,64.0,59.5,35.3,19,2,0,normal,
2024-01-31T19:50:00,COW_003,38.93,61.4,62.7,7.6,19,2,0,normal,
2024-01-31T20:00:00,COW_003,38.9,65.3,61.7,14.3,20,2,0,normal,
2024-01-31T20:10:00,COW_003,38.85,59.3,60.3,56.4,20,2,0,normal,
2024-01-31T20:20:00,COW_003,38.74,61.7,70.8,17.7,20,2,0,normal,
2024-01-31T20:30:00,COW_003,38.88,59.0,67.2,23.6,20,2,0,normal,
2024-01-31T20:40:00,COW_003,38.57,67.5,66.6,31.0,20,2,0,normal,
2024-01-31T20:50:00,COW_003,38.9,57.1,65.6,4.4,20,2,0,normal,
2024-01-31T21:00:00,COW_003,41.05,109.8,91.8,13.5,21,2,1,heatstroke,
2024-01-31T21:10:00,COW_003,38.71,51.1,70.1,15.3,21,2,0,normal,
2024-01-31T21:20:00,COW_003,38.8,64.8,62.6,0.1,21,2,0,normal,
2024-01-31T21:30:00,COW_003,38.7,58.6,67.7,1.6,21,2,0,normal,
2024-01-31T21:40:00,COW_003,38.55,57.4,69.3,9.3,21,2,0,normal,
2024-01-31T21:50:00,COW_003,38.6,61.3,66.0,8.1,21,2,0,normal,
2024-01-31T22:00:00,COW_003,38.73,50.5,72.1,12.2,22,2,0,normal,
2024-01-31T22:10:00,COW_003,38.52,51.4,68.1,13.8,22,2,0,normal,
2024-01-31T22:20:00,COW_003,38.39,49.6,67.6,18.4,22,2,0,normal,
2024-01-31T22:30:00,COW_003,38.35,61.2,70.6,6.0,22,2,0,normal,
2024-01-31T22:40:00,COW_003,38.42,48.4,67.6,11.4,22,2,0,normal,
2024-01-31T22:50:00,COW_003,38.47,58.0,69.0,1.5,22,2,0,normal,
2024-01-31T23:00:00,COW_003,38.79,49.5,67.8,0.9,23,2,0,normal,
2024-01-31T23:10:00,COW_003,38.38,51.3,72.1,32.0,23,2,0,normal,
2024-01-31T23:20:00,COW_003,38.53,49.4,71.2,6.8,23,2,0,normal,
2024-01-31T23:30:00,COW_003,38.81,46.8,71.0,6.1,23,2,0,normal,
2024-01-31T23:40:00,COW_003,38.2,53.9,66.4,11.3,23,2,0,normal,
2024-01-31T23:50:00,COW_003,38.78,52.7,70.7,4.7,23,2,0,normal,
2024-02-01T00:00:00,COW_003,38.59,49.3,72.4,2.0,0,3,0,normal,
2024-02-01T00:10:00,COW_003,38.53,54.9,72.4,3.5,0,3,0,normal,
2024-02-01T00:20:00,COW_003,38.71,56.0,73.6,4.5,0,3,0,normal,
2024-02-01T00:30:00,COW_003,38.39,51.9,73.6,1.5,0,3,0,normal,
2024-02-01T00:40:00,COW_003,38.09,49.8,72.1,12.2,0,3,0,normal,
2024-02-01T00:50:00,COW_003,38.43,59.8,68.5,2.4,0,3,0,normal,
2024-02-01T01:00:00,COW_003,38.51,55.0,73.7,0.2,1,3,0,normal,
2024-02-01T01:10:00,COW_003,38.49,42.2,72.4,0.1,1,3,0,normal,
2024-02-01T01:20:00,COW_003,38.42,43.6,73.6,9.2,1,3,0,normal,
2024-02-01T01:30:00,COW_003,38.45,46.6,77.4,13.4,1,3,0,normal,
2024-02-01T01:40:00,COW_003,38.67,54.4,70.5,1.5,1,3,0,normal,
2024-02-01T01:50:00,COW_003,38.33,39.6,70.0,4.8,1,3,0,normal,
2024-02-01T02:00:00,COW_003,38.5,51.0,68.3,17.2,2,3,0,normal,
2024-02-01T02:10:00,COW_003,38.17,46.0,69.7,11.5,2,3,0,normal,
2024-02-01T02:20:00,COW_003,38.3,48.5,76.6,0.4,2,3,0,normal,
2024-02-01T02:30:00,COW_003,38.63,49.6,71.0,3.0,2,3,0,normal,
2024-02-01T02:40:00,COW_003,38.27,40.8,73.7,15.6,2,3,0,normal,
2024-02-01T02:50:00,COW_003,38.59,55.7,69.1,0.0,2,3,0,normal,
2024-02-01T03:00:00,COW_003,38.3,49.0,75.5,0.5,3,3,0,normal,
2024-02-01T03:10:00,COW_003,38.46,52.4,71.8,4.2,3,3,0,normal,
2024-02-01T03:20:00,COW_003,38.39,41.7,73.5,3.5,3,3,0,normal,
2024-02-01T03:30:00,COW_003,38.41,51.0,72.5,10.4,3,3,0,normal,
2024-02-01T03:40:00,COW_003,38.75,47.7,75.7,0.2,3,3,0,normal,
2024-02-01T03:50:00,COW_003,38.21,54.1,68.5,1.8,3,3,0,normal,
2024-02-01T04:00:00,COW_003,38.6,51.6,72.2,7.0,4,3,0,normal,
2024-02-01T04:10:00,COW_003,38.39,52.4,74.9,4.9,4,3,0,normal,
2024-02-01T04:20:00,COW_003,38.06,49.8,72.7,0.6,4,3,0,normal,
2024-02-01T04:30:00,COW_003,38.77,46.0,66.1,5.7,4,3,0,normal,
2024-02-01T04:40:00,COW_003,38.18,42.1,71.4,7.6,4,3,0,normal,
2024-02-01T04:50:00,COW_003,38.51,49.0,76.2,0.1,4,3,0,normal,
2024-02-01T05:00:00,COW_003,38.6,54.2,69.3,0.7,5,3,0,normal,
2024-02-01T05:10:00,COW_003,38.62,55.4,69.9,5.3,5,3,0,normal,
2024-02-01T05:20:00,COW_003,38.38,48.4,71.0,13.2,5,3,0,normal,
2024-02-01T05:30:00,COW_003,38.67,55.4,66.0,16.5,5,3,0,normal,
2024-02-01T05:40:00,COW_003,38.7,49.4,75.2,0.3,5,3,0,normal,
2024-02-01T05:50:00,COW_003,38.74,52.3,71.5,0.3,5,3,0,normal,
2024-02-01T06:00:00,COW_003,38.81,56.6,65.2,21.0,6,3,0,normal,
2024-02-01T06:10:00,COW_003,38.7,52.1,69.1,12.5,6,3,0,normal,
2024-02-01T06:20:00,COW_003,38.67,55.6,67.0,62.3,6,3,0,normal,
2024-02-01T06:30:00,COW_003,38.31,56.6,66.5,18.3,6,3,0,normal,
2024-02-01T06:40:00,COW_003,38.6,54.5,68.2,1.0,6,3,0,normal,
2024-02-01T06:50:00,COW_003,38.56,52.2,74.2,0.4,6,3,0,normal,
2024-02-01T07:00:00,COW_003,38.65,54.6,69.1,27.3,7,3,0,normal,
2024-02-01T07:10:00,COW_003,38.68,55.8,68.4,14.1,7,3,0,normal,
2024-02-01T07:20:00,COW_003,38.69,61.1,71.7,36.3,7,3,0,normal,
2024-02-01T07:30:00,COW_003,38.98,63.6,69.4,5.6,7,3,0,normal,
2024-02-01T07:40:00,COW_003,38.58,58.8,70.1,32.8,7,3,0,normal,
2024-02-01T07:50:00,COW_003,38.62,57.8,69.0,16.1,7,3,0,normal,
2024-02-01T08:00:00,COW_003,38.87,62.5,69.2,33.8,8,3,0,normal,
2024-02-01T08:10:00,COW_003,38.95,65.2,62.3,95.7,8,3,0,normal,
2024-02-01T08:20:00,COW_003,38.89,61.5,62.9,24.8,8,3,0,normal,
2024-02-01T08:30:00,COW_003,38.62,50.5,59.0,35.8,8,3,0,normal,
2024-02-01T08:40:00,COW_003,38.97,56.5,63.5,13.0,8,3,0,normal,
2024-02-01T08:50:00,COW_003,38.99,58.5,63.5,3.7,8,3,0,normal,
2024-02-01T09:00:00,COW_003,39.06,58.3,61.8,26.3,9,3,0,normal,
2024-02-01T09:10:00,COW_003,38.78,60.5,57.3,24.0,9,3,0,normal,
2024-02-01T09:20:00,COW_003,38.99,64.9,61.4,30.0,9,3,0,normal,
2024-02-01T09:30:00,COW_003,38.73,59.8,62.9,14.8,9,3,0,normal,
2024-02-01T09:40:00,COW_003,38.84,57.4,66.7,18.0,9,3,0,normal,
2024-02-01T09:50:00,COW_003,38.75,65.6,58.8,45.4,9,3,0,normal,
2024-02-01T10:00:00,COW_003,38.96,64.2,59.2,81.3,10,3,0,normal,
2024-02-01T10:10:00,COW_003,38.91,72.5,57.3,20.4,10,3,0,normal,
2024-02-01T10:20:00,COW_003,39.17,74.7,56.0,93.5,10,3,0,normal,
2024-02-01T10:30:00,COW_003,38.93,67.5,56.7,120.0,10,3,0,normal,
2024-02-01T10:40:00,COW_003,39.12,68.3,57.9,9.0,10,3,0,normal,
2024-02-01T10:50:00,COW_003,38.9,70.6,60.8,8.5,10,3,0,normal,
2024-02-01T11:00:00,COW_003,39.28,69.7,51.3,14.9,11,3,0,normal,
2024-02-01T11:10:00,COW_003,39.08,73.3,60.5,120.0,11,3,0,normal,
2024-02-01T11:20:00,COW_003,39.06,72.8,59.1,23.0,11,3,0,normal,
2024-02-01T11:30:00,COW_003,39.04,68.7,54.7,66.3,11,3,0,normal,
2024-02-01T11:40:00,COW_003,39.06,67.3,53.5,120.0,11,3,0,normal,
2024-02-01T11:50:00,COW_003,39.16,71.9,59.0,99.0,11,3,0,normal,
2024-02-01T12:00:00,COW_003,39.02,65.7,56.0,2.3,12,3,0,normal,
2024-02-01T12:10:00,COW_003,38.87,69.2,58.8,78.4,12,3,0,normal,
2024-02-01T12:20:00,COW_003,39.05,81.0,59.7,12.3,12,3,0,normal,
2024-02-01T12:30:00,COW_003,39.18,67.2,53.9,23.3,12,3,0,normal,
2024-02-01T12:40:00,COW_003,39.18,68.3,66.3,10.1,12,3,0,normal,
2024-02-01T12:50:00,COW_003,39.36,69.1,61.4,37.0,12,3,0,normal,
2024-02-01T13:00:00,COW_003,39.29,69.3,58.7,21.2,13,3,0,normal,
2024-02-01T13:10:00,COW_003,41.28,72.9,54.2,28.5,13,3,1,fever,102.6
2024-02-01T13:20:00,COW_003,39.37,70.4,54.1,1.0,13,3,0,normal,
2024-02-01T13:30:00,COW_003,39.15,71.3,60.2,29.0,13,3,0,normal,
2024-02-01T13:40:00,COW_003,39.18,67.5,50.7,107.9,13,3,0,normal,
2024-02-01T13:50:00,COW_003,39.5,73.2,57.5,5.8,13,3,0,normal,
2024-02-01T14:00:00,COW_003,39.22,75.4,60.1,28.4,14,3,0,normal,
2024-02-01T14:10:00,COW_003,39.07,67.1,57.8,39.9,14,3,0,normal,
2024-02-01T14:20:00,COW_003,39.06,66.6,57.0,6.9,14,3,0,normal,
2024-02-01T14:30:00,COW_003,39.35,74.1,60.3,14.9,14,3,0,normal,
2024-02-01T14:40:00,COW_003,39.1,65.2,57.8,11.4,14,3,0,normal,
2024-02-01T14:50:00,COW_003,39.15,74.2,59.3,99.6,14,3,0,normal,
2024-02-01T15:00:00,COW_003,39.14,68.6,60.3,5.9,15,3,0,normal,
2024-02-01T15:10:00,COW_003,39.24,68.2,57.1,5.7,15,3,0,normal,
2024-02-01T15:20:00,COW_003,39.05,72.1,58.8,42.5,15,3,0,normal,
2024-02-01T15:30:00,COW_003,39.26,73.7,61.7,23.3,15,3,0,normal,
2024-02-01T15:40:00,COW_003,39.45,67.7,58.1,15.9,15,3,0,normal,
2024-02-01T15:50:00,COW_003,39.08,70.3,55.1,40.6,15,3,0,normal,
2024-02-01T16:00:00,COW_003,39.5,72.8,54.2,7.0,16,3,0,normal,
2024-02-01T16:10:00,COW_003,39.24,70.8,53.7,76.0,16,3,0,normal,
2024-02-01T16:20:00,COW_003,39.1,71.5,54.5,20.2,16,3,0,normal,
2024-02-01T16:30:00,COW_003,39.15,75.7,58.9,69.1,16,3,0,normal,
2024-02-01T16:40:00,COW_003,39.12,59.9,56.6,74.3,16,3,0,normal,
2024-02-01T16:50:00,COW_003,39.24,69.8,56.0,47.5,16,3,0,normal,
2024-02-01T17:00:00,COW_003,38.9,70.9,61.5,120.0,17,3,0,normal,
2024-02-01T17:10:00,COW_003,39.0,65.7,57.1,44.2,17,3,0,normal,
2024-02-01T17:20:00,COW_003,39.1,69.5,56.4,90.4,17,3,0,normal,
2024-02-01T17:30:00,COW_003,39.08,68.6,50.2,2.0,17,3,0,normal,
2024-02-01T17:40:00,COW_003,39.15,67.2,61.4,37.5,17,3,0,normal,
2024-02-01T17:50:00,COW_003,39.23,80.0,59.2,77.5,17,3,0,normal,
2024-02-01T18:00:00,COW_003,38.89,68.9,60.1,5.0,18,3,0,normal,
